id,gamePk,gameDate,status,awayTeam,awayShort,homeTeam,homeShort,awayScore,homeScore,venue,officialDate,displayTime
mlb-824089,824089,2026-07-06,SCHEDULED,Philadelphia Phillies,PHI,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-07-06T18:10:00Z,2026-07-06T18:10:00Z
mlb-822958,822958,2026-07-06,SCHEDULED,New York Yankees,NYY,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-06T22:40:00Z,2026-07-06T22:40:00Z
mlb-822712,822712,2026-07-06,SCHEDULED,Houston Astros,HOU,Washington Nationals,WSH,0,0,Nationals Park,2026-07-06T23:05:00Z,2026-07-06T23:05:00Z
mlb-824900,824900,2026-07-06,SCHEDULED,New York Mets,NYM,Atlanta Braves,ATL,0,0,Truist Park,2026-07-06T23:15:00Z,2026-07-06T23:15:00Z
mlb-823036,823036,2026-07-06,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-06T23:45:00Z,2026-07-06T23:45:00Z
mlb-823282,823282,2026-07-06,SCHEDULED,Arizona Diamondbacks,ARI,San Diego Padres,SD,0,0,Petco Park,2026-07-07T01:40:00Z,2026-07-07T01:40:00Z
mlb-823205,823205,2026-07-06,SCHEDULED,Toronto Blue Jays,TOR,San Francisco Giants,SF,0,0,Oracle Park,2026-07-07T01:45:00Z,2026-07-07T01:45:00Z
mlb-823930,823930,2026-07-06,SCHEDULED,Colorado Rockies,COL,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-07-07T02:10:00Z,2026-07-07T02:10:00Z
mlb-823062,823062,2026-07-07,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-07T18:15:00Z,2026-07-07T18:15:00Z
mlb-824820,824820,2026-07-07,SCHEDULED,Chicago Cubs,CHC,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-07-07T22:35:00Z,2026-07-07T22:35:00Z
mlb-822956,822956,2026-07-07,SCHEDULED,New York Yankees,NYY,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-07T22:40:00Z,2026-07-07T22:40:00Z
mlb-823361,823361,2026-07-07,SCHEDULED,Atlanta Braves,ATL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-07-07T22:40:00Z,2026-07-07T22:40:00Z
mlb-823847,823847,2026-07-07,SCHEDULED,Seattle Mariners,SEA,Miami Marlins,MIA,0,0,loanDepot park,2026-07-07T22:40:00Z,2026-07-07T22:40:00Z
mlb-824254,824254,2026-07-07,SCHEDULED,Athletics,ATH,Detroit Tigers,DET,0,0,Comerica Park,2026-07-07T22:40:00Z,2026-07-07T22:40:00Z
mlb-822713,822713,2026-07-07,SCHEDULED,Houston Astros,HOU,Washington Nationals,WSH,0,0,Nationals Park,2026-07-07T22:45:00Z,2026-07-07T22:45:00Z
mlb-823607,823607,2026-07-07,SCHEDULED,Kansas City Royals,KC,New York Mets,NYM,0,0,Citi Field,2026-07-07T23:10:00Z,2026-07-07T23:10:00Z
mlb-824495,824495,2026-07-07,SCHEDULED,Philadelphia Phillies,PHI,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-07-07T23:10:00Z,2026-07-07T23:10:00Z
mlb-823687,823687,2026-07-07,SCHEDULED,Cleveland Guardians,CLE,Minnesota Twins,MIN,0,0,Target Field,2026-07-07T23:40:00Z,2026-07-07T23:40:00Z
mlb-824579,824579,2026-07-07,SCHEDULED,Boston Red Sox,BOS,Chicago White Sox,CWS,0,0,Rate Field,2026-07-07T23:40:00Z,2026-07-07T23:40:00Z
mlb-823035,823035,2026-07-07,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-07T23:45:00Z,2026-07-07T23:45:00Z
mlb-822881,822881,2026-07-07,SCHEDULED,Los Angeles Angels,LAA,Texas Rangers,TEX,0,0,Globe Life Field,2026-07-08T00:05:00Z,2026-07-08T00:05:00Z
mlb-823280,823280,2026-07-07,SCHEDULED,Arizona Diamondbacks,ARI,San Diego Padres,SD,0,0,Petco Park,2026-07-08T01:40:00Z,2026-07-08T01:40:00Z
mlb-823203,823203,2026-07-07,SCHEDULED,Toronto Blue Jays,TOR,San Francisco Giants,SF,0,0,Oracle Park,2026-07-08T01:45:00Z,2026-07-08T01:45:00Z
mlb-823929,823929,2026-07-07,SCHEDULED,Colorado Rockies,COL,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-07-08T02:10:00Z,2026-07-08T02:10:00Z
mlb-823202,823202,2026-07-08,SCHEDULED,Toronto Blue Jays,TOR,San Francisco Giants,SF,0,0,Oracle Park,2026-07-08T19:45:00Z,2026-07-08T19:45:00Z
mlb-824815,824815,2026-07-08,SCHEDULED,Chicago Cubs,CHC,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-07-08T22:35:00Z,2026-07-08T22:35:00Z
mlb-822957,822957,2026-07-08,SCHEDULED,New York Yankees,NYY,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-08T22:40:00Z,2026-07-08T22:40:00Z
mlb-823360,823360,2026-07-08,SCHEDULED,Atlanta Braves,ATL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-07-08T22:40:00Z,2026-07-08T22:40:00Z
mlb-823848,823848,2026-07-08,SCHEDULED,Seattle Mariners,SEA,Miami Marlins,MIA,0,0,loanDepot park,2026-07-08T22:40:00Z,2026-07-08T22:40:00Z
mlb-824253,824253,2026-07-08,SCHEDULED,Athletics,ATH,Detroit Tigers,DET,0,0,Comerica Park,2026-07-08T22:40:00Z,2026-07-08T22:40:00Z
mlb-822710,822710,2026-07-08,SCHEDULED,Houston Astros,HOU,Washington Nationals,WSH,0,0,Nationals Park,2026-07-08T22:45:00Z,2026-07-08T22:45:00Z
mlb-823605,823605,2026-07-08,SCHEDULED,Kansas City Royals,KC,New York Mets,NYM,0,0,Citi Field,2026-07-08T23:10:00Z,2026-07-08T23:10:00Z
mlb-824496,824496,2026-07-08,SCHEDULED,Philadelphia Phillies,PHI,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-07-08T23:10:00Z,2026-07-08T23:10:00Z
mlb-823684,823684,2026-07-08,SCHEDULED,Cleveland Guardians,CLE,Minnesota Twins,MIN,0,0,Target Field,2026-07-08T23:40:00Z,2026-07-08T23:40:00Z
mlb-824578,824578,2026-07-08,SCHEDULED,Boston Red Sox,BOS,Chicago White Sox,CWS,0,0,Rate Field,2026-07-08T23:40:00Z,2026-07-08T23:40:00Z
mlb-823032,823032,2026-07-08,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-08T23:45:00Z,2026-07-08T23:45:00Z
mlb-822880,822880,2026-07-08,SCHEDULED,Los Angeles Angels,LAA,Texas Rangers,TEX,0,0,Globe Life Field,2026-07-09T00:05:00Z,2026-07-09T00:05:00Z
mlb-823279,823279,2026-07-08,SCHEDULED,Arizona Diamondbacks,ARI,San Diego Padres,SD,0,0,Petco Park,2026-07-09T02:10:00Z,2026-07-09T02:10:00Z
mlb-823928,823928,2026-07-08,SCHEDULED,Colorado Rockies,COL,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-07-09T02:10:00Z,2026-07-09T02:10:00Z
mlb-823359,823359,2026-07-09,SCHEDULED,Atlanta Braves,ATL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-07-09T16:35:00Z,2026-07-09T16:35:00Z
mlb-822954,822954,2026-07-09,SCHEDULED,New York Yankees,NYY,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-09T17:10:00Z,2026-07-09T17:10:00Z
mlb-823606,823606,2026-07-09,SCHEDULED,Kansas City Royals,KC,New York Mets,NYM,0,0,Citi Field,2026-07-09T17:10:00Z,2026-07-09T17:10:00Z
mlb-823683,823683,2026-07-09,SCHEDULED,Cleveland Guardians,CLE,Minnesota Twins,MIN,0,0,Target Field,2026-07-09T17:40:00Z,2026-07-09T17:40:00Z
mlb-824577,824577,2026-07-09,SCHEDULED,Boston Red Sox,BOS,Chicago White Sox,CWS,0,0,Rate Field,2026-07-09T18:10:00Z,2026-07-09T18:10:00Z
mlb-824816,824816,2026-07-09,SCHEDULED,Chicago Cubs,CHC,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-07-09T22:35:00Z,2026-07-09T22:35:00Z
mlb-823846,823846,2026-07-09,SCHEDULED,Seattle Mariners,SEA,Miami Marlins,MIA,0,0,loanDepot park,2026-07-09T22:40:00Z,2026-07-09T22:40:00Z
mlb-824251,824251,2026-07-09,SCHEDULED,Athletics,ATH,Detroit Tigers,DET,0,0,Comerica Park,2026-07-09T22:40:00Z,2026-07-09T22:40:00Z
mlb-824494,824494,2026-07-09,SCHEDULED,Philadelphia Phillies,PHI,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-07-09T23:10:00Z,2026-07-09T23:10:00Z
mlb-823034,823034,2026-07-09,SCHEDULED,Milwaukee Brewers,MIL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-09T23:45:00Z,2026-07-09T23:45:00Z
mlb-822877,822877,2026-07-09,SCHEDULED,Los Angeles Angels,LAA,Texas Rangers,TEX,0,0,Globe Life Field,2026-07-10T00:05:00Z,2026-07-10T00:05:00Z
mlb-823277,823277,2026-07-09,SCHEDULED,Arizona Diamondbacks,ARI,San Diego Padres,SD,0,0,Petco Park,2026-07-10T01:40:00Z,2026-07-10T01:40:00Z
mlb-823201,823201,2026-07-09,SCHEDULED,Colorado Rockies,COL,San Francisco Giants,SF,0,0,Oracle Park,2026-07-10T01:45:00Z,2026-07-10T01:45:00Z
mlb-823357,823357,2026-07-10,SCHEDULED,Milwaukee Brewers,MIL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-07-10T22:40:00Z,2026-07-10T22:40:00Z
mlb-824252,824252,2026-07-10,SCHEDULED,Philadelphia Phillies,PHI,Detroit Tigers,DET,0,0,Comerica Park,2026-07-10T22:40:00Z,2026-07-10T22:40:00Z
mlb-822709,822709,2026-07-10,SCHEDULED,New York Yankees,NYY,Washington Nationals,WSH,0,0,Nationals Park,2026-07-10T22:45:00Z,2026-07-10T22:45:00Z
mlb-824817,824817,2026-07-10,SCHEDULED,Kansas City Royals,KC,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-07-10T23:05:00Z,2026-07-10T23:05:00Z
mlb-822955,822955,2026-07-10,SCHEDULED,Seattle Mariners,SEA,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-10T23:10:00Z,2026-07-10T23:10:00Z
mlb-823604,823604,2026-07-10,SCHEDULED,Boston Red Sox,BOS,New York Mets,NYM,0,0,Citi Field,2026-07-10T23:10:00Z,2026-07-10T23:10:00Z
mlb-823845,823845,2026-07-10,SCHEDULED,Cleveland Guardians,CLE,Miami Marlins,MIA,0,0,loanDepot park,2026-07-10T23:10:00Z,2026-07-10T23:10:00Z
mlb-824493,824493,2026-07-10,SCHEDULED,Chicago Cubs,CHC,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-07-10T23:10:00Z,2026-07-10T23:10:00Z
mlb-824575,824575,2026-07-10,SCHEDULED,Athletics,ATH,Chicago White Sox,CWS,0,0,Rate Field,2026-07-10T23:40:00Z,2026-07-10T23:40:00Z
mlb-822878,822878,2026-07-10,SCHEDULED,Houston Astros,HOU,Texas Rangers,TEX,0,0,Globe Life Field,2026-07-11T00:05:00Z,2026-07-11T00:05:00Z
mlb-823685,823685,2026-07-10,SCHEDULED,Los Angeles Angels,LAA,Minnesota Twins,MIN,0,0,Target Field,2026-07-11T00:10:00Z,2026-07-11T00:10:00Z
mlb-823033,823033,2026-07-10,SCHEDULED,Atlanta Braves,ATL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-11T00:15:00Z,2026-07-11T00:15:00Z
mlb-823278,823278,2026-07-10,SCHEDULED,Toronto Blue Jays,TOR,San Diego Padres,SD,0,0,Petco Park,2026-07-11T01:40:00Z,2026-07-11T01:40:00Z
mlb-823927,823927,2026-07-10,SCHEDULED,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-07-11T02:10:00Z,2026-07-11T02:10:00Z
mlb-823200,823200,2026-07-10,SCHEDULED,Colorado Rockies,COL,San Francisco Giants,SF,0,0,Oracle Park,2026-07-11T02:15:00Z,2026-07-11T02:15:00Z
mlb-823682,823682,2026-07-11,SCHEDULED,Los Angeles Angels,LAA,Minnesota Twins,MIN,0,0,Target Field,2026-07-11T18:10:00Z,2026-07-11T18:10:00Z
mlb-822711,822711,2026-07-11,SCHEDULED,New York Yankees,NYY,Washington Nationals,WSH,0,0,Nationals Park,2026-07-11T20:05:00Z,2026-07-11T20:05:00Z
mlb-823198,823198,2026-07-11,SCHEDULED,Colorado Rockies,COL,San Francisco Giants,SF,0,0,Oracle Park,2026-07-11T20:05:00Z,2026-07-11T20:05:00Z
mlb-823356,823356,2026-07-11,SCHEDULED,Milwaukee Brewers,MIL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-07-11T20:05:00Z,2026-07-11T20:05:00Z
mlb-822953,822953,2026-07-11,SCHEDULED,Seattle Mariners,SEA,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-11T20:10:00Z,2026-07-11T20:10:00Z
mlb-823603,823603,2026-07-11,SCHEDULED,Boston Red Sox,BOS,New York Mets,NYM,0,0,Citi Field,2026-07-11T20:10:00Z,2026-07-11T20:10:00Z
mlb-823844,823844,2026-07-11,SCHEDULED,Cleveland Guardians,CLE,Miami Marlins,MIA,0,0,loanDepot park,2026-07-11T20:10:00Z,2026-07-11T20:10:00Z
mlb-824576,824576,2026-07-11,SCHEDULED,Athletics,ATH,Chicago White Sox,CWS,0,0,Rate Field,2026-07-11T20:10:00Z,2026-07-11T20:10:00Z
mlb-824249,824249,2026-07-11,SCHEDULED,Philadelphia Phillies,PHI,Detroit Tigers,DET,0,0,Comerica Park,2026-07-11T22:10:00Z,2026-07-11T22:10:00Z
mlb-822875,822875,2026-07-11,SCHEDULED,Houston Astros,HOU,Texas Rangers,TEX,0,0,Globe Life Field,2026-07-11T23:05:00Z,2026-07-11T23:05:00Z
mlb-824813,824813,2026-07-11,SCHEDULED,Kansas City Royals,KC,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-07-11T23:05:00Z,2026-07-11T23:05:00Z
mlb-824492,824492,2026-07-11,SCHEDULED,Chicago Cubs,CHC,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-07-11T23:10:00Z,2026-07-11T23:10:00Z
mlb-823030,823030,2026-07-11,SCHEDULED,Atlanta Braves,ATL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-11T23:15:00Z,2026-07-11T23:15:00Z
mlb-823276,823276,2026-07-11,SCHEDULED,Toronto Blue Jays,TOR,San Diego Padres,SD,0,0,Petco Park,2026-07-12T00:40:00Z,2026-07-12T00:40:00Z
mlb-823926,823926,2026-07-11,SCHEDULED,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-07-12T01:10:00Z,2026-07-12T01:10:00Z
mlb-823358,823358,2026-07-12,SCHEDULED,Milwaukee Brewers,MIL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-07-12T16:15:00Z,2026-07-12T16:15:00Z
mlb-822708,822708,2026-07-12,SCHEDULED,New York Yankees,NYY,Washington Nationals,WSH,0,0,Nationals Park,2026-07-12T17:35:00Z,2026-07-12T17:35:00Z
mlb-824814,824814,2026-07-12,SCHEDULED,Kansas City Royals,KC,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-07-12T17:35:00Z,2026-07-12T17:35:00Z
mlb-822951,822951,2026-07-12,SCHEDULED,Seattle Mariners,SEA,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-07-12T17:40:00Z,2026-07-12T17:40:00Z
mlb-823602,823602,2026-07-12,SCHEDULED,Boston Red Sox,BOS,New York Mets,NYM,0,0,Citi Field,2026-07-12T17:40:00Z,2026-07-12T17:40:00Z
mlb-823842,823842,2026-07-12,SCHEDULED,Cleveland Guardians,CLE,Miami Marlins,MIA,0,0,loanDepot park,2026-07-12T17:40:00Z,2026-07-12T17:40:00Z
mlb-824250,824250,2026-07-12,SCHEDULED,Philadelphia Phillies,PHI,Detroit Tigers,DET,0,0,Comerica Park,2026-07-12T17:40:00Z,2026-07-12T17:40:00Z
mlb-824491,824491,2026-07-12,SCHEDULED,Chicago Cubs,CHC,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-07-12T17:40:00Z,2026-07-12T17:40:00Z
mlb-823681,823681,2026-07-12,SCHEDULED,Los Angeles Angels,LAA,Minnesota Twins,MIN,0,0,Target Field,2026-07-12T18:10:00Z,2026-07-12T18:10:00Z
mlb-824574,824574,2026-07-12,SCHEDULED,Athletics,ATH,Chicago White Sox,CWS,0,0,Rate Field,2026-07-12T18:10:00Z,2026-07-12T18:10:00Z
mlb-823029,823029,2026-07-12,SCHEDULED,Atlanta Braves,ATL,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-07-12T18:15:00Z,2026-07-12T18:15:00Z
mlb-822876,822876,2026-07-12,SCHEDULED,Houston Astros,HOU,Texas Rangers,TEX,0,0,Globe Life Field,2026-07-12T18:35:00Z,2026-07-12T18:35:00Z
mlb-823199,823199,2026-07-12,SCHEDULED,Colorado Rockies,COL,San Francisco Giants,SF,0,0,Oracle Park,2026-07-12T20:05:00Z,2026-07-12T20:05:00Z
mlb-823274,823274,2026-07-12,SCHEDULED,Toronto Blue Jays,TOR,San Diego Padres,SD,0,0,Petco Park,2026-07-12T20:10:00Z,2026-07-12T20:10:00Z
mlb-823925,823925,2026-07-12,SCHEDULED,Arizona Diamondbacks,ARI,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-07-12T20:10:00Z,2026-07-12T20:10:00Z
mlb-823440,823440,2026-07-16,SCHEDULED,New York Mets,NYM,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-07-16T23:10:00Z,2026-07-16T23:10:00Z
mlb-824766,824766,2026-07-17,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-07-17T17:35:00Z,2026-07-17T17:35:00Z
mlb-823524,823524,2026-07-17,SCHEDULED,Los Angeles Dodgers,LAD,New York Yankees,NYY,0,0,Yankee Stadium,2026-07-17T23:05:00Z,2026-07-17T23:05:00Z
mlb-824414,824414,2026-07-17,SCHEDULED,Pittsburgh Pirates,PIT,Cleveland Guardians,CLE,0,0,Progressive Field,2026-07-17T23:10:00Z,2026-07-17T23:10:00Z
mlb-824737,824737,2026-07-17,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-07-17T23:10:00Z,2026-07-17T23:10:00Z
mlb-822789,822789,2026-07-17,SCHEDULED,Chicago White Sox,CWS,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-07-17T23:15:00Z,2026-07-17T23:15:00Z
mlb-824901,824901,2026-07-17,SCHEDULED,Texas Rangers,TEX,Atlanta Braves,ATL,0,0,Truist Park,2026-07-17T23:15:00Z,2026-07-17T23:15:00Z
mlb-823766,823766,2026-07-17,SCHEDULED,Miami Marlins,MIA,Milwaukee Brewers,MIL,0,0,American Family Field,2026-07-17T23:40:00Z,2026-07-17T23:40:00Z
mlb-824655,824655,2026-07-17,SCHEDULED,Minnesota Twins,MIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-07-18T00:05:00Z,2026-07-18T00:05:00Z
mlb-824090,824090,2026-07-17,SCHEDULED,San Diego Padres,SD,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-07-18T00:10:00Z,2026-07-18T00:10:00Z
mlb-824170,824170,2026-07-17,SCHEDULED,Baltimore Orioles,BAL,Houston Astros,HOU,0,0,Daikin Park,2026-07-18T00:10:00Z,2026-07-18T00:10:00Z
mlb-824332,824332,2026-07-17,SCHEDULED,Cincinnati Reds,CIN,Colorado Rockies,COL,0,0,Coors Field,2026-07-18T00:40:00Z,2026-07-18T00:40:00Z
mlb-824009,824009,2026-07-17,SCHEDULED,Detroit Tigers,DET,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-07-18T01:38:00Z,2026-07-18T01:38:00Z
mlb-824981,824981,2026-07-17,SCHEDULED,Washington Nationals,WSH,Athletics,ATH,0,0,Sutter Health Park,2026-07-18T01:40:00Z,2026-07-18T01:40:00Z
mlb-825060,825060,2026-07-17,SCHEDULED,St. Louis Cardinals,STL,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-07-18T01:40:00Z,2026-07-18T01:40:00Z
mlb-823115,823115,2026-07-17,SCHEDULED,San Francisco Giants,SF,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-07-18T02:10:00Z,2026-07-18T02:10:00Z
mlb-824657,824657,2026-07-18,SCHEDULED,Minnesota Twins,MIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-07-18T18:20:00Z,2026-07-18T18:20:00Z
mlb-822790,822790,2026-07-18,SCHEDULED,Chicago White Sox,CWS,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-07-18T19:07:00Z,2026-07-18T19:07:00Z
mlb-824331,824331,2026-07-18,SCHEDULED,Cincinnati Reds,CIN,Colorado Rockies,COL,0,0,Coors Field,2026-07-18T19:10:00Z,2026-07-18T19:10:00Z
mlb-823441,823441,2026-07-18,SCHEDULED,New York Mets,NYM,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-07-18T20:05:00Z,2026-07-18T20:05:00Z
mlb-823763,823763,2026-07-18,SCHEDULED,Miami Marlins,MIA,Milwaukee Brewers,MIL,0,0,American Family Field,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-824088,824088,2026-07-18,SCHEDULED,San Diego Padres,SD,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-824169,824169,2026-07-18,SCHEDULED,Baltimore Orioles,BAL,Houston Astros,HOU,0,0,Daikin Park,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-824412,824412,2026-07-18,SCHEDULED,Pittsburgh Pirates,PIT,Cleveland Guardians,CLE,0,0,Progressive Field,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-824738,824738,2026-07-18,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-824899,824899,2026-07-18,SCHEDULED,Texas Rangers,TEX,Atlanta Braves,ATL,0,0,Truist Park,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-825059,825059,2026-07-18,SCHEDULED,St. Louis Cardinals,STL,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-07-18T20:10:00Z,2026-07-18T20:10:00Z
mlb-823116,823116,2026-07-18,SCHEDULED,San Francisco Giants,SF,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-07-19T00:08:00Z,2026-07-19T00:08:00Z
mlb-823523,823523,2026-07-18,SCHEDULED,Los Angeles Dodgers,LAD,New York Yankees,NYY,0,0,Yankee Stadium,2026-07-19T00:08:00Z,2026-07-19T00:08:00Z
mlb-824979,824979,2026-07-18,SCHEDULED,Washington Nationals,WSH,Athletics,ATH,0,0,Sutter Health Park,2026-07-19T02:05:00Z,2026-07-19T02:05:00Z
mlb-824008,824008,2026-07-18,SCHEDULED,Detroit Tigers,DET,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-07-19T02:07:00Z,2026-07-19T02:07:00Z
mlb-822786,822786,2026-07-19,SCHEDULED,Chicago White Sox,CWS,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-07-19T16:15:00Z,2026-07-19T16:15:00Z
mlb-823439,823439,2026-07-19,SCHEDULED,New York Mets,NYM,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-07-19T17:35:00Z,2026-07-19T17:35:00Z
mlb-824739,824739,2026-07-19,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,Fenway Park,2026-07-19T17:35:00Z,2026-07-19T17:35:00Z
mlb-824897,824897,2026-07-19,SCHEDULED,Texas Rangers,TEX,Atlanta Braves,ATL,0,0,Truist Park,2026-07-19T17:35:00Z,2026-07-19T17:35:00Z
mlb-824411,824411,2026-07-19,SCHEDULED,Pittsburgh Pirates,PIT,Cleveland Guardians,CLE,0,0,Progressive Field,2026-07-19T17:40:00Z,2026-07-19T17:40:00Z
mlb-823764,823764,2026-07-19,SCHEDULED,Miami Marlins,MIA,Milwaukee Brewers,MIL,0,0,American Family Field,2026-07-19T18:10:00Z,2026-07-19T18:10:00Z
mlb-824086,824086,2026-07-19,SCHEDULED,San Diego Padres,SD,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-07-19T18:10:00Z,2026-07-19T18:10:00Z
mlb-824168,824168,2026-07-19,SCHEDULED,Baltimore Orioles,BAL,Houston Astros,HOU,0,0,Daikin Park,2026-07-19T18:10:00Z,2026-07-19T18:10:00Z
mlb-824653,824653,2026-07-19,SCHEDULED,Minnesota Twins,MIN,Chicago Cubs,CHC,0,0,Wrigley Field,2026-07-19T18:20:00Z,2026-07-19T18:20:00Z
mlb-824330,824330,2026-07-19,SCHEDULED,Cincinnati Reds,CIN,Colorado Rockies,COL,0,0,Coors Field,2026-07-19T19:10:00Z,2026-07-19T19:10:00Z
mlb-824978,824978,2026-07-19,SCHEDULED,Washington Nationals,WSH,Athletics,ATH,0,0,Sutter Health Park,2026-07-19T20:05:00Z,2026-07-19T20:05:00Z
mlb-824007,824007,2026-07-19,SCHEDULED,Detroit Tigers,DET,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-07-19T20:07:00Z,2026-07-19T20:07:00Z
mlb-823113,823113,2026-07-19,SCHEDULED,San Francisco Giants,SF,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-07-19T20:10:00Z,2026-07-19T20:10:00Z
mlb-825057,825057,2026-07-19,SCHEDULED,St. Louis Cardinals,STL,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-07-19T20:10:00Z,2026-07-19T20:10:00Z
mlb-823521,823521,2026-07-19,SCHEDULED,Los Angeles Dodgers,LAD,New York Yankees,NYY,0,0,Yankee Stadium,2026-07-19T23:20:00Z,2026-07-19T23:20:00Z
mlb-824410,824410,2026-07-20,SCHEDULED,Minnesota Twins,MIN,Cleveland Guardians,CLE,0,0,Progressive Field,2026-07-20T22:40:00Z,2026-07-20T22:40:00Z
mlb-823522,823522,2026-07-20,SCHEDULED,Pittsburgh Pirates,PIT,New York Yankees,NYY,0,0,Yankee Stadium,2026-07-20T23:05:00Z,2026-07-20T23:05:00Z
mlb-822788,822788,2026-07-20,SCHEDULED,Tampa Bay Rays,TB,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-07-20T23:07:00Z,2026-07-20T23:07:00Z
mlb-823436,823436,2026-07-20,SCHEDULED,Los Angeles Dodgers,LAD,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-07-20T23:10:00Z,2026-07-20T23:10:00Z
mlb-824736,824736,2026-07-20,SCHEDULED,Baltimore Orioles,BAL,Boston Red Sox,BOS,0,0,Fenway Park,2026-07-20T23:10:00Z,2026-07-20T23:10:00Z
mlb-824898,824898,2026-07-20,SCHEDULED,San Diego Padres,SD,Atlanta Braves,ATL,0,0,Truist Park,2026-07-20T23:15:00Z,2026-07-20T23:15:00Z
