idEvent,strTimestamp,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
2390683,2026-04-07 09:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/xhhs5h1648817685.jpg
2390684,2026-04-07 09:00:00,Round 0,Yokohama DeNA BayStars,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/x4b14j1648817485.jpg
2390685,2026-04-08 09:00:00,Round 0,Orix Buffaloes,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/90g0v81648817684.jpg
2390686,2026-04-08 09:00:00,Round 0,Yokohama DeNA BayStars,,Chunichi Dragons,,,https://r2.thesportsdb.com/images/media/event/thumb/x4b14j1648817485.jpg
2390687,2026-04-08 09:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/xhhs5h1648817685.jpg
2390688,2026-04-08 09:00:00,Round 0,Hiroshima Toyo Carp,,Yomiuri Giants,,,https://r2.thesportsdb.com/images/media/event/thumb/lrzyma1648817494.jpg
2390689,2026-04-08 09:00:00,Round 0,Hanshin Tigers,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/p82xe41648817498.jpg
2390690,2026-04-08 09:00:00,Round 0,Fukuoka SoftBank Hawks,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/yueb7p1648817677.jpg
2390691,2026-04-09 09:00:00,Round 0,Fukuoka SoftBank Hawks,,Saitama Seibu Lions,,,https://r2.thesportsdb.com/images/media/event/thumb/yueb7p1648817677.jpg
2390692,2026-04-09 09:00:00,Round 0,Hanshin Tigers,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/p82xe41648817498.jpg
2390693,2026-04-09 09:00:00,Round 0,Hiroshima Toyo Carp,,Yomiuri Giants,,,https://r2.thesportsdb.com/images/media/event/thumb/lrzyma1648817494.jpg
2390694,2026-04-09 09:00:00,Round 0,Orix Buffaloes,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/90g0v81648817684.jpg
2390695,2026-04-09 09:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Hokkaido Nippon-Ham Fighters,,,https://r2.thesportsdb.com/images/media/event/thumb/xhhs5h1648817685.jpg
2390696,2026-04-10 09:00:00,Round 0,Chunichi Dragons,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/auzwfd1648817501.jpg
2390697,2026-04-10 09:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Orix Buffaloes,,,https://r2.thesportsdb.com/images/media/event/thumb/hhc48k1648817686.jpg
2390698,2026-04-10 09:00:00,Round 0,Saitama Seibu Lions,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/5nlq131648817672.jpg
2390699,2026-04-10 09:00:00,Round 0,Yokohama DeNA BayStars,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2390700,2026-04-10 09:00:00,Round 0,Yomiuri Giants,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/53kwrd1648817499.jpg
2390701,2026-04-11 05:00:00,Round 0,Yokohama DeNA BayStars,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2390703,2026-04-11 05:00:00,Round 0,Chunichi Dragons,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/auzwfd1648817501.jpg
2390705,2026-04-11 05:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Orix Buffaloes,,,https://r2.thesportsdb.com/images/media/event/thumb/hhc48k1648817686.jpg
2390706,2026-04-11 05:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/woa0rr1648817684.jpg
2390704,2026-04-11 08:00:00,Round 0,Saitama Seibu Lions,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/5nlq131648817672.jpg
2390702,2026-04-11 09:00:00,Round 0,Yomiuri Giants,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/53kwrd1648817499.jpg
2390708,2026-04-12 04:00:00,Round 0,Hokkaido Nippon-Ham Fighters,,Fukuoka SoftBank Hawks,,,https://r2.thesportsdb.com/images/media/event/thumb/woa0rr1648817684.jpg
2390709,2026-04-12 04:00:00,Round 0,Tohoku Rakuten Golden Eagles,,Orix Buffaloes,,,https://r2.thesportsdb.com/images/media/event/thumb/hhc48k1648817686.jpg
2390710,2026-04-12 04:00:00,Round 0,Saitama Seibu Lions,,Chiba Lotte Marines,,,https://r2.thesportsdb.com/images/media/event/thumb/5nlq131648817672.jpg
2390707,2026-04-12 04:30:00,Round 0,Chunichi Dragons,,Hanshin Tigers,,,https://r2.thesportsdb.com/images/media/event/thumb/auzwfd1648817501.jpg
2390711,2026-04-12 05:00:00,Round 0,Yokohama DeNA BayStars,,Hiroshima Toyo Carp,,,https://r2.thesportsdb.com/images/media/event/thumb/ljo7421648817506.jpg
2390712,2026-04-12 05:00:00,Round 0,Yomiuri Giants,,Tokyo Yakult Swallows,,,https://r2.thesportsdb.com/images/media/event/thumb/53kwrd1648817499.jpg
